record_id,report_date,campaign_id,campaign_name,campaign_objective,campaign_status,channel,platform,ad_format,product_family,product_name,region,country,city,device_type,audience_segment,planned_budget_usd,ad_spend_usd,creative_cost_usd,agency_cost_usd,marketing_tools_cost_usd,impressions,reach,video_views,engagements,clicks,landing_page_sessions,leads,add_to_cart,conversions,new_customers,returning_customers,units_sold,attributed_revenue_usd,email_sent,email_delivered,email_opens,email_clicks,unsubscribes,currency_code,source_system,source_file_name,batch_id,ingestion_timestamp
REC0016048,2025-11-03,CMP0046,iPhone Product Launch 2025 Wave 46,Product Launch,Completed,Apple Search Ads,Apple Search Ads,Search Ad,iPhone,iPhone Pro,Europe,Germany,Berlin,Mobile,Creative Professionals,842.49,942.34,71.65,60.82,33.02,37522,32583,,4604,2197,1794,83,151,1,0,1,1,941.62,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20251103.csv,BATCH-APPL-20251103-01,2025-11-04 01:03:00
REC0031494,2025-11-24,CMP0089,iCloud+ Cross-Sell 2025 Wave 89,Cross-Sell,Completed,Organic Social,Internal Email Platform,Static Image,iCloud+,iCloud+ 200GB,Asia Pacific,Singapore,Singapore,Tablet,Unknown,15.0,15.22,0.84,1.74,0.47,13563,11229,0,742,367,306,12,33,2,0,2,2,6.19,0,0,0,0,0,USD,CRM Export,crm_export_20251124.csv,BATCH-CRME-20251124-03,2025-11-25 04:13:00
REC0005659,2025-10-31,CMP0016,Mac Website Traffic 2025 Wave 16,Website Traffic,Completed,Retail Promotion,Retail Partner,Retail Display,Mac,MacBook Pro,North America,United States,Los Angeles,Unknown,Existing Customers,321.33,278.74,20.99,21.93,8.96,20756,13310,0,457,253,206,11,22,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20251031.csv,BATCH-RETA-20251031-01,2025-11-01 05:06:00
REC0003836,2025-04-03,CMP0011,Apple Arcade Customer Retention 2024 Wave 11,Customer Retention,Paused,Apple Search Ads,Apple Search Ads,Search Ad,Apple Arcade,Apple Arcade Subscription,North America,United States,Austin,Mobile,Price-Sensitive Customers,52.1,58.19,2.92,6.35,1.66,3151,2315,0,400,175,135,7,5,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250403.csv,BATCH-APPL-20250403-02,2025-04-04 02:01:00
REC0008896,2025-09-14,CMP0026,AppleCare+ Service Subscription 2025 Wave 26,Service Subscription,Completed,X,Affiliate Network,Sponsored Post,AppleCare+,AppleCare+ Protection,Asia Pacific,India,Bengaluru,Desktop,Price-Sensitive Customers,113.84,120.09,5.5,9.06,3.78,17863,12452,0,985,392,299,8,33,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250914.csv,BATCH-AFFI-20250914-01,2025-09-15 05:19:00
REC0033202,2025-10-04,CMP0093,Accessories Product Launch 2024 Wave 93,Product Launch,Completed,Google Search,Google Ads,Search Ad,Accessories,Cases and Covers,North America,United States,Austin,Tablet,Students,480.83,465.28,22.83,37.62,15.8,34395,30142,0,3810,1619,1349,46,91,4,1,3,5,286.54,0,0,0,0,0,USD,Google Ads API,google_ads_api_20251004.csv,BATCH-GOOG-20251004-01,2025-10-05 02:56:00
REC0009288,2025-10-22,CMP0027,Apple Fitness+ Upsell 2025 Wave 27,Upsell,Completed,Facebook,Meta Ads Manager,Static Image,Apple Fitness+,Apple Fitness+ Subscription,North America,United States,Austin,Mobile,Service Subscribers,50.48,57.06,2.09,3.67,1.45,7379,5011,0,207,142,106,6,9,3,2,1,3,29.8,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20251022.csv,BATCH-META-20251022-03,2025-10-23 04:59:00
REC0013677,2024-10-24,CMP0040,iCloud+ Service Subscription 2024 Wave 40,Service Subscription,Active,TikTok,TikTok Ads,Short Video,iCloud+,iCloud+ 2TB,North America,Canada,Montreal,Mobile,Students,88.94,81.08,4.86,7.95,1.33,10988,8217,4821,,220,164,12,11,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20241024.csv,BATCH-ECOM-20241024-03,2024-10-25 04:36:00
REC0022622,2024-12-15,CMP0065,Accessories Customer Acquisition 2024 Wave 65,Customer Acquisition,Cancelled,Organic Social,Internal Email Platform,Sponsored Post,Accessories,Cases and Covers,Europe,France,Paris,Mobile,Young Professionals,24.6,21.87,1.75,2.04,0.59,19427,15460,0,557,403,282,9,30,0,0,0,0,0.0,0,0,0,0,0,USD,CRM Export,crm_export_20241215.csv,BATCH-CRME-20241215-02,2024-12-16 01:30:00
REC0007581,2025-06-03,CMP0022,Accessories Product Launch 2025 Wave 22,Product Launch,Completed,Google Display,Google Ads,Static Image,Accessories,Cases and Covers,Europe,Spain,Madrid,Connected TV,Existing Customers,357.18,314.2,21.88,35.68,7.86,48652,32899,0,851,479,335,9,12,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250603.csv,BATCH-GOOG-20250603-03,2025-06-04 02:57:00
REC0034765,2025-06-29,CMP0098,Apple Arcade Upsell 2025 Wave 98,Upsell,Active,Google Display,Google Ads,Static Image,Apple Arcade,Apple Arcade Subscription,Asia Pacific,Australia,Brisbane,Mobile,Service Subscribers,44.21,49.68,2.44,5.3,1.64,9662,8548,0,321,120,87,5,6,2,2,0,2,13.39,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250629.csv,BATCH-GOOG-20250629-01,2025-06-30 01:50:00
REC0033151,2025-08-14,CMP0093,Accessories Product Launch 2024 Wave 93,Product Launch,Completed,Google Search,Google Ads,Search Ad,Accessories,Cases and Covers,North America,United States,Austin,Desktop,Students,405.27,409.92,23.85,29.58,10.49,27252,22767,0,1561,1061,764,49,84,3,2,1,3,169.83,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250814.csv,BATCH-GOOG-20250814-01,2025-08-15 03:52:00
REC0008221,2025-10-02,CMP0024,Mac Holiday Promotion 2025 Wave 24,Holiday Promotion,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Air,Asia Pacific,India,Mumbai,Mobile,Unknown,70.39,76.21,2.81,6.93,2.55,25392,20471,0,1773,926,836,66,94,3,3,0,3,2593.9,25529,24775,9883,926,60,USD,Email Marketing Platform,email_marketing_platform_20251002.csv,BATCH-EMAI-20251002-01,2025-10-03 04:47:00
REC0011032,2024-12-26,CMP0032,AppleCare+ Service Subscription 2024 Wave 32,Service Subscription,Completed,TikTok,TikTok Ads,Sponsored Post,AppleCare+,AppleCare+ Protection,Europe,Germany,Berlin,Mobile,Business Users,151.68,177.33,7.38,11.36,2.95,23814,15207,0,1541,608,497,17,30,2,2,0,2,261.12,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20241226.csv,BATCH-ECOM-20241226-01,2024-12-27 05:37:00
REC0018028,2025-11-22,CMP0051,Apple Arcade Service Subscription 2025 Wave 51,Service Subscription,Completed,Affiliate Marketing,Affiliate Network,Sponsored Post,Apple Arcade,Apple Arcade Subscription,Middle East and Africa,Saudi Arabia,Riyadh,Desktop,Students,50.64,54.21,2.94,5.96,0.98,7366,4949,0,325,212,156,4,16,4,1,3,4,26.05,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20251122.csv,BATCH-AFFI-20251122-01,2025-11-23 04:50:00
REC0025826,2026-01-09,CMP0073,iPhone Product Launch 2025 Wave 73,Product Launch,Cancelled,X,Affiliate Network,Static Image,iPhone,iPhone Pro,Europe,United Kingdom,Manchester,Mobile,Business Users,202.71,204.72,9.69,18.69,7.27,35414,26555,0,963,442,384,7,31,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20260109.csv,BATCH-AFFI-20260109-02,2026-01-10 02:54:00
REC0019162,2025-11-19,CMP0054,AirPods Online Sales 2025 Wave 54,Online Sales,Completed,Affiliate Marketing,Affiliate Network,Sponsored Post,AirPods,AirPods Pro,Europe,France,Lyon,Desktop,High-Value Customers,110.48,139.96,5.79,15.89,4.42,13296,9794,0,758,307,233,10,11,1,0,1,1,243.97,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20251119.csv,BATCH-AFFI-20251119-01,2025-11-20 02:11:00
REC0025536,2025-09-09,CMP0072,Apple Music Service Subscription 2024 Wave 72,Service Subscription,Completed,X,Affiliate Network,Sponsored Post,Apple Music,Apple Music Family,North America,United States,Los Angeles,Desktop,Premium Customers,69.29,78.13,4.32,3.61,2.62,14879,9944,0,217,146,105,4,9,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250909.csv,BATCH-AFFI-20250909-03,2025-09-10 03:20:00
REC0032042,2025-08-15,CMP0090,Apple Fitness+ Cross-Sell 2024 Wave 90,Cross-Sell,Completed,Influencer Marketing,Affiliate Network,Short Video,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,India,Chennai,Desktop,Price-Sensitive Customers,43.05,40.32,2.61,1.98,1.3,3563,2090,2306,206,100,78,3,5,2,0,2,2,13.88,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250815.csv,BATCH-AFFI-20250815-02,2025-08-16 01:15:00
REC0026244,2025-07-07,CMP0074,Apple TV+ Customer Retention 2024 Wave 74,Customer Retention,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Asia Pacific,South Korea,Incheon,Mobile,Price-Sensitive Customers,57.25,61.44,4.49,6.79,1.71,3125,2729,0,337,186,161,7,13,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250707.csv,BATCH-APPL-20250707-03,2025-07-08 01:04:00
REC0000929,2025-09-11,CMP0003,iPad Brand Awareness 2025 Wave 03,Brand Awareness,Completed,Influencer Marketing,Affiliate Network,Short Video,iPad,iPad Air,Europe,Spain,Valencia,Desktop,Existing Customers,257.99,237.2,9.44,27.14,3.31,22145,15786,8256,681,387,302,19,10,1,1,0,2,1276.5,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250911.csv,BATCH-AFFI-20250911-02,2025-09-12 03:50:00
REC0026629,2025-07-15,CMP0075,Mac Product Launch 2024 Wave 75,Product Launch,Completed,TikTok,TikTok Ads,Short Video,Mac,MacBook Pro,Asia Pacific,India,Chennai,Mobile,High-Value Customers,626.1,751.41,67.32,37.0,21.74,95781,57727,61579,2508,1432,1117,30,39,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250715.csv,BATCH-ECOM-20250715-01,2025-07-16 03:38:00
REC0014280,2025-12-04,CMP0041,Apple Arcade Online Sales 2025 Wave 41,Online Sales,Planned,Facebook,Meta Ads Manager,Static Image,Apple Arcade,Apple Arcade Subscription,Europe,Spain,Madrid,Tablet,Existing Customers,162.02,210.45,12.71,20.07,3.35,23794,18194,0,704,453,370,16,26,1,1,0,1,5.43,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20251204.csv,BATCH-META-20251204-03,2025-12-05 03:02:00
REC0024651,2025-10-30,CMP0070,Mac Product Launch 2025 Wave 70,Product Launch,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Air,Asia Pacific,South Korea,Seoul,Mobile,Young Professionals,149.92,158.05,8.2,8.07,5.6,75644,54373,0,5152,2385,2153,97,110,1,1,0,1,1030.79,88971,86485,33789,2385,217,USD,Email Marketing Platform,email_marketing_platform_20251030.csv,BATCH-EMAI-20251030-03,2025-10-31 04:16:00
REC0014098,2025-06-05,CMP0041,Apple Arcade Online Sales 2025 Wave 41,Online Sales,Planned,Facebook,Meta Ads Manager,Static Image,Apple Arcade,Apple Arcade Subscription,Europe,Spain,Madrid,Desktop,Existing Customers,108.52,110.52,5.22,10.58,2.57,12368,9149,0,424,199,163,11,15,0,0,0,0,0.0,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250605.csv,BATCH-META-20250605-01,2025-06-06 01:02:00
REC0011495,2025-04-30,CMP0033,Apple Arcade Online Sales 2024 Wave 33,Online Sales,Completed,Google Search,Google Ads,Search Ad,Apple Arcade,Apple Arcade Subscription,Europe,United Kingdom,Manchester,Mobile,New Technology Buyers,75.81,69.78,3.95,5.75,1.83,3619,2236,0,361,142,116,5,8,1,1,0,1,5.83,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250430.csv,BATCH-GOOG-20250430-02,2025-05-01 01:50:00
REC0018526,2025-03-29,CMP0053,Apple Fitness+ Service Subscription 2025 Wave 53,Service Subscription,Completed,Organic Social,Internal Email Platform,Static Image,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Japan,Yokohama,Tablet,Young Professionals,15.0,15.46,0.66,1.23,0.26,11411,7371,0,486,316,285,22,10,0,0,0,0,0.0,0,0,0,0,0,USD,CRM Export,crm_export_20250329.csv,BATCH-CRME-20250329-01,2025-03-30 03:20:00
REC0025724,2025-09-29,CMP0073,iPhone Product Launch 2025 Wave 73,Product Launch,Cancelled,X,Affiliate Network,Static Image,iPhone,iPhone Pro,Europe,United Kingdom,Manchester,Desktop,Business Users,272.12,251.53,15.72,27.55,8.05,32056,27638,0,402,293,234,10,12,1,1,0,1,1103.84,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250929.csv,BATCH-AFFI-20250929-02,2025-09-30 03:24:00
REC0030527,2026-03-12,CMP0086,iPhone Product Launch 2025 Wave 86,Product Launch,Planned,TikTok,TikTok Ads,Sponsored Post,iPhone,iPhone Standard,Europe,Spain,Barcelona,Mobile,Students,362.76,370.98,14.79,23.69,11.21,65319,56765,0,2511,1031,843,29,86,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20260312.csv,BATCH-ECOM-20260312-02,2026-03-13 01:49:00
REC0020110,2025-12-03,CMP0057,iPad Lead Generation 2025 Wave 57,Lead Generation,Completed,YouTube,YouTube Ads,Short Video,iPad,iPad Air,Asia Pacific,South Korea,Unknown,Tablet,Service Subscribers,387.27,330.77,17.16,19.74,4.55,36766,29723,12194,1009,605,460,63,40,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20251203.csv,BATCH-GOOG-20251203-01,2025-12-04 01:58:00
REC0023238,2025-03-31,CMP0066,Apple Music Service Subscription 2024 Wave 66,Service Subscription,Completed,YouTube,YouTube Ads,Short Video,Apple Music,Apple Music Family,Europe,Spain,Valencia,Mobile,Creative Professionals,129.32,141.31,6.65,6.68,4.87,15358,13015,8329,272,207,159,9,13,2,0,2,2,28.28,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250331.csv,BATCH-GOOG-20250331-03,2025-04-01 04:09:00
REC0023431,2025-06-24,CMP0067,iCloud+ Customer Retention 2025 Wave 67,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,iCloud+,iCloud+ 200GB,North America,United States,Seattle,Mobile,Business Users,57.06,58.84,3.56,5.1,2.06,4074,3633,0,130,76,53,3,4,1,0,1,1,3.05,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20250624.csv,BATCH-RETA-20250624-01,2025-06-25 02:08:00
REC0016359,2025-10-05,CMP0047,Apple Watch Product Launch 2025 Wave 47,Product Launch,Completed,Instagram,Meta Ads Manager,Short Video,Apple Watch,Apple Watch,North America,United States,Chicago,Tablet,Premium Customers,514.21,528.41,39.2,30.53,10.07,52438,34722,17417,2003,878,680,47,59,1,0,1,1,396.33,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20251005.csv,BATCH-META-20251005-03,2025-10-06 05:38:00
REC0004825,2024-09-14,CMP0014,iPad Website Traffic 2024 Wave 14,Website Traffic,Completed,Facebook,Meta Ads Manager,Short Video,iPad,iPad,Asia Pacific,India,Delhi,Tablet,Students,259.15,238.45,19.96,23.86,5.99,31032,24575,19024,868,531,458,12,48,0,0,0,0,0.0,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20240914.csv,BATCH-META-20240914-01,2024-09-15 05:58:00
REC0004449,2024-12-16,CMP0013,Apple Watch Website Traffic 2024 Wave 13,Website Traffic,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,Apple Watch,Apple Watch,North America,United States,New York,Desktop,Existing Customers,153.79,364.45,15.79,36.86,10.47,18356,12478,0,632,289,225,12,21,7,7,0,7,2656.01,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20241216.csv,BATCH-ECOM-20241216-03,2024-12-17 04:31:00
REC0016256,2025-06-24,CMP0047,Apple Watch Product Launch 2025 Wave 47,Product Launch,Completed,Instagram,Meta Ads Manager,Short Video,Apple Watch,Apple Watch,North America,United States,Chicago,Mobile,Premium Customers,442.81,380.76,33.06,23.77,14.21,45029,36722,21328,1688,733,618,40,23,0,0,0,0,0.0,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250624.csv,BATCH-META-20250624-02,2025-06-25 03:33:00
REC0006217,2025-11-05,CMP0018,AirPods Website Traffic 2025 Wave 18,Website Traffic,Completed,Google Search,Google Ads,Search Ad,AirPods,AirPods,Latin America,Brazil,Sao Paulo,Mobile,Existing Customers,186.02,216.66,15.03,19.91,8.08,9484,6111,0,965,454,366,19,26,5,4,1,5,705.15,0,0,0,0,0,USD,Google Ads API,google_ads_api_20251105.csv,BATCH-GOOG-20251105-01,2025-11-06 05:24:00
REC0002296,2025-03-22,CMP0007,Apple Watch Customer Acquisition 2024 Wave 07,Customer Acquisition,Completed,YouTube,YouTube Ads,Long Video,Apple Watch,Apple Watch,Europe,France,Paris,Mobile,High-Value Customers,207.4,206.27,13.55,17.91,5.19,19787,16506,5669,457,209,179,8,15,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250322.csv,BATCH-GOOG-20250322-01,2025-03-23 04:25:00
REC0024573,2025-08-13,CMP0070,Mac Product Launch 2025 Wave 70,Product Launch,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Air,Asia Pacific,South Korea,Seoul,Desktop,Young Professionals,193.53,206.65,18.18,10.17,2.88,75514,53358,0,4898,2413,1945,49,182,1,1,0,1,0.0,82621,80485,34503,2413,191,USD,Email Marketing Platform,email_marketing_platform_20250813.csv,BATCH-EMAI-20250813-03,2025-08-14 01:15:00
REC0032159,2025-02-08,CMP0091,Accessories Customer Acquisition 2024 Wave 91,Customer Acquisition,Completed,Facebook,Meta Ads Manager,Static Image,Accessories,Cases and Covers,Latin America,Brazil,Rio de Janeiro,Mobile,Business Users,141.61,126.1,6.1,9.27,3.21,14733,10603,0,,236,206,9,12,3,3,0,4,194.69,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250208.csv,BATCH-META-20250208-02,2025-02-09 03:43:00
REC0024602,2025-09-11,CMP0070,Mac Product Launch 2025 Wave 70,Product Launch,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Air,Asia Pacific,South Korea,Seoul,Connected TV,Young Professionals,196.62,209.93,16.45,11.4,6.77,88022,60214,0,5566,2502,1767,46,123,2,1,1,2,2151.14,112847,108609,55933,2502,193,USD,Email Marketing Platform,email_marketing_platform_20250911.csv,BATCH-EMAI-20250911-02,2025-09-12 04:47:00
REC0009762,2026-03-29,CMP0028,Apple Fitness+ Cross-Sell 2025 Wave 28,Cross-Sell,Paused,Email Marketing,Internal Email Platform,Email Newsletter,Apple Fitness+,Apple Fitness+ Subscription,Middle East and Africa,South Africa,Johannesburg,Desktop,Business Users,15.0,13.94,0.73,0.72,0.31,5786,4963,,273,171,125,9,12,0,0,0,0,0.0,7733,7378,3028,171,18,USD,Email Marketing Platform,email_marketing_platform_20260329.csv,BATCH-EMAI-20260329-03,2026-03-30 05:57:00
REC0012415,2026-01-12,CMP0036,Apple Watch Website Traffic 2025 Wave 36,Website Traffic,Cancelled,Google Display,Google Ads,Static Image,Apple Watch,Apple Watch,Europe,Germany,Hamburg,Connected TV,Premium Customers,151.71,141.53,6.33,7.74,2.15,23898,18599,0,491,240,181,6,14,1,1,0,1,416.57,0,0,0,0,0,USD,Google Ads API,google_ads_api_20260112.csv,BATCH-GOOG-20260112-01,2026-01-13 01:24:00
REC0023754,2024-08-10,CMP0068,iPhone Online Sales 2024 Wave 68,Online Sales,Completed,Instagram,Meta Ads Manager,Short Video,iPhone,iPhone Standard,Europe,Italy,Turin,Mobile,Price-Sensitive Customers,208.76,225.13,11.42,16.79,4.44,27493,21231,,857,512,375,20,15,3,3,0,4,3050.83,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20240810.csv,BATCH-META-20240810-03,2024-08-11 01:00:00
REC0034611,2025-12-11,CMP0097,Mac Brand Awareness 2025 Wave 97,Brand Awareness,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Pro,North America,United States,Chicago,Desktop,Price-Sensitive Customers,99.84,116.31,6.08,7.56,1.97,36258,26036,0,2103,1272,919,62,98,1,0,1,1,1712.77,46185,45108,18850,1272,56,USD,Email Marketing Platform,email_marketing_platform_20251211.csv,BATCH-EMAI-20251211-03,2025-12-12 04:19:00
REC0032187,2025-03-08,CMP0091,Accessories Customer Acquisition 2024 Wave 91,Customer Acquisition,Completed,Facebook,Meta Ads Manager,Static Image,Accessories,Cases and Covers,Latin America,Brazil,Rio de Janeiro,Connected TV,Business Users,140.18,143.79,9.57,7.49,2.11,17362,13933,0,533,241,170,8,8,4,4,0,4,196.12,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250308.csv,BATCH-META-20250308-03,2025-03-09 05:05:00
REC0028301,2025-11-10,CMP0080,AppleCare+ Customer Retention 2025 Wave 80,Customer Retention,Completed,Email Marketing,Internal Email Platform,Promotional Email,AppleCare+,AppleCare+ Protection,Asia Pacific,Singapore,Singapore,Mobile,Price-Sensitive Customers,30.06,31.94,1.83,2.03,0.85,15787,10768,0,721,379,273,21,14,1,0,1,1,137.11,18767,17686,7613,379,42,USD,Email Marketing Platform,email_marketing_platform_20251110.csv,BATCH-EMAI-20251110-02,2025-11-11 01:20:00
REC0022355,2025-02-14,CMP0064,Apple Music Cross-Sell 2024 Wave 64,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Display Banner,Apple Music,Apple Music Individual,Asia Pacific,South Korea,Seoul,Mobile,Young Professionals,15.0,15.9,0.89,1.37,0.33,2376,1583,0,177,69,48,1,2,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250214.csv,BATCH-AFFI-20250214-02,2025-02-15 01:51:00
REC0026152,2025-04-06,CMP0074,Apple TV+ Customer Retention 2024 Wave 74,Customer Retention,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Asia Pacific,South Korea,Incheon,Tablet,Price-Sensitive Customers,51.7,49.27,4.14,2.63,1.65,2113,1434,0,159,107,79,5,7,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250406.csv,BATCH-APPL-20250406-01,2025-04-07 03:25:00
REC0031878,2025-03-04,CMP0090,Apple Fitness+ Cross-Sell 2024 Wave 90,Cross-Sell,Completed,Influencer Marketing,Affiliate Network,Short Video,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,India,Chennai,Mobile,Price-Sensitive Customers,36.67,40.49,1.81,4.52,1.14,3689,2852,2198,264,109,98,7,5,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250304.csv,BATCH-AFFI-20250304-03,2025-03-05 04:40:00
REC0014775,2025-06-26,CMP0042,Mac Website Traffic 2024 Wave 42,Website Traffic,Active,X,Affiliate Network,Static Image,Mac,MacBook Pro,Asia Pacific,Japan,Osaka,Desktop,Creative Professionals,89.69,92.63,3.56,7.53,1.73,14958,9797,0,550,221,185,11,18,1,1,0,1,1831.63,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250626.csv,BATCH-AFFI-20250626-03,2025-06-27 04:15:00
REC0006389,2026-04-26,CMP0018,AirPods Website Traffic 2025 Wave 18,Website Traffic,Completed,Google Search,Google Ads,Search Ad,AirPods,AirPods,Latin America,Brazil,Sao Paulo,Tablet,Existing Customers,178.04,169.93,10.9,15.23,4.45,11848,8898,0,971,532,390,19,34,1,0,1,1,155.61,0,0,0,0,0,USD,Google Ads API,google_ads_api_20260426.csv,BATCH-GOOG-20260426-02,2026-04-27 01:07:00
REC0026170,2025-04-24,CMP0074,Apple TV+ Customer Retention 2024 Wave 74,Customer Retention,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Asia Pacific,South Korea,Incheon,Mobile,Price-Sensitive Customers,47.9,46.91,2.65,2.23,1.02,2762,1886,0,447,237,167,4,11,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250424.csv,BATCH-APPL-20250424-01,2025-04-25 02:06:00
